"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"1","WZ-4002","44607530","HEPG2","trt_cp","down",-0.492836368982082,2.20638643121956e-05,0.000219183615724629,-1.60091802825347,-0.104804872716267,62,26,"EGFR; ERBB2",-97.8886000157567
"2","BRD-K11413513",NA,"HEPG2","trt_cp","up",0.474580394265755,2.28471967729836e-05,0.000219183615724629,1.58382700746988,0.836174740626432,62,26,NA,99.1392893720949
"3","coumarin","323","HEPG2","trt_cp","up",0.470893016975173,2.30212706531587e-05,0.000219183615724629,1.57152104664613,1.00863870764575,62,26,"CA1; CA12; CA14; CA4; CA6; CA9; CYP2A6",99.7016071850626
"4","BRD-K29232285",NA,"HEPG2","trt_cp","down",-0.482524318652802,2.24990490126334e-05,0.000219183615724629,-1.56742060736609,0.0222942172423925,62,26,NA,-99.4908611045458
"5","BRD-K39143839",NA,"HEPG2","trt_cp","down",-0.479636880266773,2.26296044227647e-05,0.000219183615724629,-1.55804112066706,0.737632197387039,62,26,NA,-99.4928306940834
"6","BRD-K23018071",NA,"HEPG2","trt_cp","up",0.465436702106212,2.32823814734214e-05,0.000219183615724629,1.55331157369879,0,62,26,NA,99.524344126684
"7","BRD-K43216840",NA,"HEPG2","trt_cp","up",0.455146990416071,2.37175661738592e-05,0.000219183615724629,1.51897150514383,0.51436998346349,62,26,NA,99.4150319073505
"8","BRD-K58499277",NA,"HEPG2","trt_cp","down",-0.466155624970201,2.32388630033776e-05,0.000219183615724629,-1.5142489291688,0,62,26,NA,-98.9836917986292
"9","BRD-K40918107",NA,"HEPG2","trt_cp","down",-0.465303278297467,2.32823814734214e-05,0.000219183615724629,-1.51148018635561,0,62,26,NA,-99.413062317813
"10","afatinib","22225683","HEPG2","trt_cp","up",0.447765239455663,2.40221954641656e-05,0.000219183615724629,1.49433623433455,0.775812031762917,62,26,"EGF; EGFR; ERBB2; ERBB4; GAK",98.3731190419917
"11","BRD-K01594626",NA,"HEPG2","trt_cp","down",-0.456183752596656,2.36740477038154e-05,0.000219183615724629,-1.48185653432339,0,62,26,NA,-98.5228078468447
"12","KIN001-270",NA,"HEPG2","trt_cp","down",-0.455328297563652,2.37175661738592e-05,0.000219183615724629,-1.47907769438606,0.0547509160875423,62,26,NA,-99.4632868510202
"13","SA-1456508","54657710","HEPG2","trt_cp","down",-0.452537489056853,2.38046031139467e-05,0.000219183615724629,-1.4700120979059,0.822759418368401,62,26,NA,-98.941345623572
"14","melatonin","896","HEPG2","trt_cp","up",0.439262202048768,2.44138616945596e-05,0.000219183615724629,1.46595887097675,0,62,26,"ASMT; CALM1; CALM2; CALM3; CALR; EPX; MPO; MTNR1A; MTNR1B; NQO2",98.5178838730009
"15","dacarbazine","5351166","HEPG2","trt_cp","down",-0.450598111531912,2.38916400540343e-05,0.000219183615724629,-1.46371226973031,0.867076749163011,62,26,"CYP2E1; PGD; POLA2",-98.9836917986292
"16","AT1-SHH-09","70680404","HEPG2","trt_cp","down",-0.449258343173971,2.39786769941218e-05,0.000219183615724629,-1.45936019781983,-0.278758177630876,62,26,NA,-98.5553060742141
"17","BAS-00535043","9592990","HEPG2","trt_cp","down",-0.449040082999002,2.39786769941218e-05,0.000219183615724629,-1.4586512066192,-0.840593658720282,62,26,NA,-96.3365634601749
"18","BRD-K44573794",NA,"HEPG2","trt_cp","up",0.436545568191098,2.45008986346472e-05,0.000219183615724629,1.45689259237534,0.883130926068648,62,26,NA,99.0417946899866
"19","BRD-K05402890","17757146","HEPG2","trt_cp","up",0.435548133764984,2.45444171046909e-05,0.000219183615724629,1.45356383374698,1.24079899613566,62,26,NA,97.62172063342
"20","AST-1306",NA,"HEPG2","trt_cp","down",-0.447165966583739,2.40657139342094e-05,0.000219183615724629,-1.45256337109189,-0.867890771028052,62,26,NA,-95.9347671945167
"21","BRD-K54343811","NotFound","HEPG2","trt_cp","up",0.432619888579284,2.46749725148223e-05,0.000219183615724629,1.44379134026507,0.529932978887906,62,26,NA,98.9147561648153
"22","BRD-K86961442",NA,"HEPG2","trt_cp","up",0.430218938347949,2.48055279249536e-05,0.000219183615724629,1.435778599187,1.10297698169893,62,26,NA,97.8452690459308
"23","NVP-AUY922","10096043","HEPG2","trt_cp","up",0.428808608581144,2.48490463949974e-05,0.000219183615724629,1.43107187636176,0,62,26,"HSP90AA1; HSP90AA2; HSP90AB1; HSP90B1; TRAP1",98.4440242653431
"24","BRD-K06586813",NA,"HEPG2","trt_cp","up",0.427819155336829,2.48925648650412e-05,0.000219183615724629,1.4277697534972,1.06535296572102,62,26,NA,98.0156385409281
"25","AT-406",NA,"HEPG2","trt_cp","up",0.427324764259972,2.4936083335085e-05,0.000219183615724629,1.42611981188722,1.13933666741547,62,26,"BIRC3",98.2844875128023
"26","XMD-16144","73707533","HEPG2","trt_cp","up",0.423415630269783,2.51101572152601e-05,0.000219183615724629,1.41307377782368,-0.864776036265481,62,26,NA,97.266209721894
"27","NPK76-II-72-1","46843648","HEPG2","trt_cp","up",0.421885786875075,2.51536756853038e-05,0.000219183615724629,1.40796819968557,0,62,26,NA,96.3473962026314
"28","ALW-II-38-3","24880028","HEPG2","trt_cp","down",-0.431219509676368,2.47620094549098e-05,0.000219183615724629,-1.40076327686892,-0.0696821889789698,62,26,"DDR1; EPHA2; EPHA4; EPHB2; EPHB4; EPHB6",-97.0091782872449
"29","ZM-447439","9914412","HEPG2","trt_cp","down",-0.430929987090674,2.47620094549098e-05,0.000219183615724629,-1.39982279853535,-0.735188601281489,62,26,"AURKA; AURKB",-95.817576617033
"30","AT-7519","11338033","HEPG2","trt_cp","down",-0.430562344803238,2.47620094549098e-05,0.000219183615724629,-1.39862855800655,-1.13566923529073,62,26,"CDK1; CDK2; CDK4; CDK5; CDK6; CDK9",-96.5364767982352
"31","benzyl-alcohol",NA,"HEPG2","trt_cp","down",-0.430364384408464,2.48055279249536e-05,0.000219183615724629,-1.39798550813276,-1.39798550813276,62,26,NA,-97.3075711021823
"32","MW-MITF10",NA,"HEPG2","trt_cp","down",-0.430304112079318,2.48055279249536e-05,0.000219183615724629,-1.3977897209214,0,62,26,NA,-97.8876152209879
"33","PD-198306","9956637","HEPG2","trt_cp","down",-0.428954286450525,2.48490463949974e-05,0.000219183615724629,-1.39340497920968,-1.02295438363683,62,26,"MAP2K1; MAP2K2; MAPK3",-94.9322461199086
"34","BRD-K47533918","54654288","HEPG2","trt_cp","down",-0.428888405461855,2.48490463949974e-05,0.000219183615724629,-1.39319097296111,-1.20314657251407,62,26,NA,-96.3139131804932
"35","chelerythrine",NA,"HEPG2","trt_cp","down",-0.427800134393021,2.48925648650412e-05,0.000219183615724629,-1.38965585890831,-1.09375111689791,62,26,NA,-95.7712912629008
"36","PD-173074","1401","HEPG2","trt_cp","up",0.415746251761673,2.54147865055665e-05,0.000219183615724629,1.38747860162504,0.0631913441996367,62,26,"FGFR2; FGFR3; FGFR4; FLT1; FLT4; KDR; PDGFRA; PDGFRB",95.4807768061136
"37","emetine","10219","HEPG2","trt_cp","down",-0.427120716039314,2.4936083335085e-05,0.000219183615724629,-1.38744885236489,-1.24766519666079,62,26,"MRPS7; RPS11; RPS12; RPS13; RPS14; RPS15; RPS15A; RPS16; RPS19; RPS2; RPS20; RPS21; RPS23; RPS24; RPS25; RPS27; RPS27L; RPS28; RPS29; RPS3; RPS3A; RPS5; RPS6; RPS7; RPS8; RPSA; RPSAP58; RSRC1",-97.8945087843693
"38","KUC111774N","12387471","HEPG2","trt_cp","down",-0.42516654770917,2.50231202751725e-05,0.000219183615724629,-1.3811009780868,-1.03901456973626,62,26,NA,-94.609233435752
"39","3-Cl-AHPC",NA,"HEPG2","trt_cp","down",-0.422907551308022,2.51101572152601e-05,0.000219183615724629,-1.37376290749792,-1.09149461989214,62,26,NA,-92.9262191759237
"40","everolimus","6442177","HEPG2","trt_cp","down",-0.422760063633316,2.51101572152601e-05,0.000219183615724629,-1.37328381201666,-1.05142880527304,62,26,"CYP3A5; FKBP1A; MTOR",-97.8757976837627
"41","ABT-737","11228183","HEPG2","trt_cp","up",0.409666142033962,2.56758973258292e-05,0.000219183615724629,1.36718732513852,-0.916634144480729,62,26,"BAD; BCL2; BCL2L1; BCL2L2",95.1587489167258
"42","BRD-K99760897",NA,"HEPG2","trt_cp","up",0.409532183848886,2.56758973258292e-05,0.000219183615724629,1.36674026370497,-0.0307532271238944,62,26,NA,96.5453399511542
"43","diallyl-phthalate",NA,"HEPG2","trt_cp","down",-0.41753931053091,2.5327749565479e-05,0.000219183615724629,-1.35632484086775,-1.35632484086775,62,26,NA,-96.9569841645001
"44","PIK-93",NA,"HEPG2","trt_cp","down",-0.417487448203439,2.53712680355227e-05,0.000219183615724629,-1.35615637250733,0,62,26,"PI4KB; PIK3C3; RAB11A; RAB11FIP3",-94.4664381942803
"45","CGP-60474","644215","HEPG2","trt_cp","down",-0.41713838361434,2.53712680355227e-05,0.000219183615724629,-1.35502247933531,-1.13123919201357,62,26,"CDK1; CDK2",-93.2856692665248
"46","BRD-K45689979",NA,"HEPG2","trt_cp","up",0.404346025206147,2.59370081460919e-05,0.000219183615724629,1.34943238874291,1.34943238874291,62,26,NA,96.9688017017254
"47","BRD-K87075995",NA,"HEPG2","trt_cp","down",-0.414083105806769,2.55018234456541e-05,0.000219183615724629,-1.34509778702097,-1.34509778702097,62,26,NA,-95.6797053494052
"48","BRD-K21626096",NA,"HEPG2","trt_cp","down",-0.414003201377144,2.55018234456541e-05,0.000219183615724629,-1.34483822735781,-0.81398282830681,62,26,NA,-93.790868982904
"49","BRD-K83072125",NA,"HEPG2","trt_cp","up",0.40248115431674,2.60240450861794e-05,0.000219183615724629,1.34320871638777,0.0258064947775982,62,26,NA,95.6747813755613
"50","AT-9283","11696609","HEPG2","trt_cp","down",-0.413007855154096,2.55453419156978e-05,0.000219183615724629,-1.34160496818069,-0.885769932954789,62,26,"ABL1; AURKA; AURKB; BCR; FLT3; JAK2; RPS6KA6; STK17A",-93.7839754195226
"51","rigosertib",NA,"HEPG2","trt_cp","up",0.401801717091268,2.60240450861794e-05,0.000219183615724629,1.34094121642235,-0.486931502157019,62,26,"PLK1",95.7929567478137
"52","GSK-2334470",NA,"HEPG2","trt_cp","down",-0.412140519079284,2.55888603857416e-05,0.000219183615724629,-1.33878753414759,-1.05080547193524,62,26,NA,-92.0832348538565
"53","GSK-1059615","23658330","HEPG2","trt_cp","down",-0.411016372011517,2.56323788557854e-05,0.000219183615724629,-1.33513588134665,-0.889967831150709,62,26,"PIK3CA; PIK3CG",-95.6186480737414
"54","OSI-027","72698550","HEPG2","trt_cp","down",-0.410534421805553,2.56323788557854e-05,0.000219183615724629,-1.33357032567339,-1.01273150282303,62,26,"MTOR",-94.3915937918538
"55","genistein","5284639","HEPG2","trt_cp","down",-0.410208612753198,2.56758973258292e-05,0.000219183615724629,-1.33251197523801,-0.0439906693902284,62,26,"AKT1; CFTR; CYP1B1; EGFR; ESR1; ESR2; ESRRA; ESRRB; ESRRG; GPER1; NCOA1; NCOA2; NR1I2; PPARG; PTK2B; SHBG; TOP2A; TRPC5; TTR",-97.3893090679902
"56","NVP-BHG712",NA,"HEPG2","trt_cp","down",-0.409050643527482,2.5719415795873e-05,0.000219183615724629,-1.32875045533752,-0.855241912885083,62,26,NA,-92.6071456708422
"57","BIBR-1532",NA,"HEPG2","trt_cp","down",-0.408530293124128,2.5719415795873e-05,0.000219183615724629,-1.32706016136944,0,62,26,NA,-91.4805404553691
"58","NP-010914",NA,"HEPG2","trt_cp","down",-0.408167774983613,2.57629342659167e-05,0.000219183615724629,-1.32588256599855,-0.776503492919065,62,26,NA,-94.3374300795714
"59","BRD-K42197878","44484270","HEPG2","trt_cp","down",-0.40792795849594,2.57629342659167e-05,0.000219183615724629,-1.32510355178055,-0.807737054467577,62,26,NA,-95.0061057275664
"60","MW-SHH-61","70680406","HEPG2","trt_cp","down",-0.407549230809527,2.57629342659167e-05,0.000219183615724629,-1.32387330170337,-0.939495166120623,62,26,NA,-92.890766564248
"61","BRD-K53103368",NA,"HEPG2","trt_cp","up",0.396234999197097,2.62851559064421e-05,0.000219183615724629,1.32236329316576,1.11579791222738,62,26,NA,95.3635862286299
"62","BRD-K19322034",NA,"HEPG2","trt_cp","up",0.396206627263182,2.62851559064421e-05,0.000219183615724629,1.32226860692138,-0.978412078622706,62,26,NA,93.8883636650122
"63","BRD-K19350260",NA,"HEPG2","trt_cp","up",0.396106223147934,2.62851559064421e-05,0.000219183615724629,1.32193352618203,1.3005273537144,62,26,NA,93.9395729929883
"64","BRD-K26641843",NA,"HEPG2","trt_cp","down",-0.406920590325118,2.58064527359605e-05,0.000219183615724629,-1.32183124079204,-0.927155969925641,62,26,NA,-97.5311195146931
"65","fenretinide","5353342","HEPG2","trt_cp","down",-0.406586779373339,2.58064527359605e-05,0.000219183615724629,-1.32074689717544,0,62,26,"CYP2C8; CYP3A5; RARA; RARG; RBP4",-92.2634522965414
"66","GDC-0879","11717001","HEPG2","trt_cp","down",-0.406474192114636,2.58499712060043e-05,0.000219183615724629,-1.32038117138174,0,62,26,"BRAF; RAF1",-94.8987630977704
"67","BRD-K02010139",NA,"HEPG2","trt_cp","down",-0.406231991885797,2.58499712060043e-05,0.000219183615724629,-1.3195944138752,-0.462641698646338,62,26,NA,-93.5052784999606
"68","BRD-K18710049","54618864","HEPG2","trt_cp","down",-0.405740450723314,2.58499712060043e-05,0.000219183615724629,-1.31799770316517,-0.448119219076156,62,26,NA,-89.5178444812101
"69","BRD-K79330383",NA,"HEPG2","trt_cp","up",0.394808618105944,2.63286743764859e-05,0.000219183615724629,1.31760300192236,0,62,26,NA,95.7565193413693
"70","BRD-K45033698",NA,"HEPG2","trt_cp","down",-0.405412144677887,2.58934896760481e-05,0.000219183615724629,-1.31693124155643,-1.12578827638579,62,26,NA,-96.7107854723076
"71","BRD-K81169734",NA,"HEPG2","trt_cp","up",0.394607317807337,2.63286743764859e-05,0.000219183615724629,1.31693119825453,1.00494244513472,62,26,NA,95.7506105727566
"72","AZD-4547",NA,"HEPG2","trt_cp","down",-0.405024071308037,2.58934896760481e-05,0.000219183615724629,-1.31567063318176,-0.823426781690367,62,26,"FGFR2",-90.7842905538486
"73","NU-7026","9860529","HEPG2","trt_cp","up",0.393932257697763,2.63721928465296e-05,0.000219183615724629,1.31467830612893,-0.844985225495114,62,26,"PRKDC",95.7624281099819
"74","AROCLOR-1016",NA,"HEPG2","trt_cp","up",0.393864219178931,2.63721928465296e-05,0.000219183615724629,1.31445123976677,1.31445123976677,62,26,NA,95.7427322146065
"75","BRD-A49680073",NA,"HEPG2","trt_cp","up",0.393110974019452,2.64157113165734e-05,0.000219183615724629,1.31193741905011,0,62,26,NA,94.1838020956433
"76","BRD-K42573370",NA,"HEPG2","trt_cp","down",-0.403503358846436,2.59370081460919e-05,0.000219183615724629,-1.3107307867159,-1.31286636320625,62,26,NA,-91.8685495942646
"77","BRD-K56634255",NA,"HEPG2","trt_cp","down",-0.402826019401064,2.59805266161356e-05,0.000219183615724629,-1.30853053324925,0,62,26,NA,-96.5453399511542
"78","BRD-K01222176",NA,"HEPG2","trt_cp","up",0.391896322834825,2.64592297866172e-05,0.000219183615724629,1.30788373842168,-0.577547407840548,62,26,NA,95.9327976049791
"79","BRD-K02781692",NA,"HEPG2","trt_cp","down",-0.402340254566136,2.60240450861794e-05,0.000219183615724629,-1.3069525862253,0.74495982726225,62,26,NA,-94.4949972425747
"80","OTS-167",NA,"HEPG2","trt_cp","down",-0.401752739974011,2.60240450861794e-05,0.000219183615724629,-1.30504411769174,-1.16207983215527,62,26,NA,-95.9928700858741
"81","estradiol","5757","HEPG2","trt_cp","up",0.390804221855045,2.6502748256661e-05,0.000219183615724629,1.30423904713742,-0.711580797271911,62,26,"ATP6; BECN1; BPNT1; CHRNA4; CYP2A6; CYP2B6; CYP2C8; CYP2E1; CYP3A5; CYP3A7; ESR1; ESR2; ESRRA; ESRRB; ESRRG; GPER1; HSD17B1; HSD17B11; HSD17B12; HSD17B2; HSD17B6; HSD17B7; HSD17B8; KCNMA1; NCOA2; NR1I2; SHBG; SULT1A1; SULT1E1; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7",95.24344126684
"82","BRD-K48225424",NA,"HEPG2","trt_cp","up",0.39047427674234,2.65462667267047e-05,0.000219183615724629,1.30313791445938,-0.990768013279854,62,26,NA,94.0075238320334
"83","VE-821",NA,"HEPG2","trt_cp","up",0.389527506199422,2.65462667267047e-05,0.000219183615724629,1.29997823746077,0.606130437108235,62,26,NA,91.8911998739463
"84","BRD-K46123637","54618962","HEPG2","trt_cp","down",-0.399076235976954,2.61546004963107e-05,0.000219183615724629,-1.29634982528303,-0.440758940596229,62,26,NA,-91.9936185298984
"85","BRD-K36111658","855012","HEPG2","trt_cp","down",-0.397510514868817,2.61981189663545e-05,0.000219183615724629,-1.29126377379212,0.959781916907179,62,26,NA,-92.3501142361932
"86","SA-1920013","54666569","HEPG2","trt_cp","up",0.386358545135298,2.67203406068799e-05,0.000219183615724629,1.2894023978778,-0.838596622739773,62,26,NA,94.7864964941306
"87","BRD-K78679331",NA,"HEPG2","trt_cp","down",-0.396308823755756,2.62851559064421e-05,0.000219183615724629,-1.28736022874478,-1.28736022874478,62,26,NA,-94.0971401559915
"88","BRD-K28174705",NA,"HEPG2","trt_cp","down",-0.396148738214943,2.62851559064421e-05,0.000219183615724629,-1.2868402106526,-0.542420431669948,62,26,NA,-94.4171984558418
"89","BRD-K57342930",NA,"HEPG2","trt_cp","up",0.385573747896766,2.67203406068799e-05,0.000219183615724629,1.28678327775233,1.28678327775233,62,26,NA,95.4640352950445
"90","nintedanib","9809715","HEPG2","trt_cp","down",-0.395702297650283,2.62851559064421e-05,0.000219183615724629,-1.28539000366,-0.795694445160578,62,26,"AAK1; ALK; AXL; BMP2K; BMPR2; CDK16; CDK17; CLK1; CLK4; DDR1; DDR2; FER; FGFR2; FGFR3; FLT1; FLT3; FLT4; GRK4; INSR; INSRR; IRAK1; KDR; LCK; LRRK2; LYN; MAP2K1; MAP2K2; MAP2K5; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP4K1; MELK; MERTK; MINK1; MST4; NTRK1; NTRK2; NTRK3; NUAK2; PDGFRA; PIP4K2B; PIP5K1A; PLK4; PRKAA1; PRKAA2; PRKG1; PRPF4B; PTK2B; RET; RIOK1; RIOK3; RPS6KA2; RPS6KA3; SLK; SRC; SRPK1; SRPK2; SRPK3; STK10; STK11; STK16; STK3; STK4; TNIK; TTK; TYK2; ULK3; YES1",-94.0331284960214
"91","GO-6976",NA,"HEPG2","trt_cp","up",0.384349861772386,2.68073775469674e-05,0.000219183615724629,1.28269877716764,0,62,26,NA,92.6672181517372
"92","BRD-K03707297",NA,"HEPG2","trt_cp","down",-0.394206717032113,2.63721928465296e-05,0.000219183615724629,-1.28053179488113,-1.04483798568644,62,26,NA,-93.5643661860868
"93","BRD-K55630925",NA,"HEPG2","trt_cp","down",-0.393413470199559,2.64157113165734e-05,0.000219183615724629,-1.2779550305938,-0.680719487380295,62,26,NA,-93.2718821397621
"94","BRD-A70731303",NA,"HEPG2","trt_cp","down",-0.393230846297872,2.64157113165734e-05,0.000219183615724629,-1.27736179942216,-1.29524113492579,62,26,NA,-86.7742062554164
"95","arctigenin","64981","HEPG2","trt_cp","down",-0.391419946470168,2.6502748256661e-05,0.000219183615724629,-1.27147931516573,0,62,26,"ADIPOR1; AHR; CHUK; MAP2K1",-93.5318679587174
"96","BRD-K50324045",NA,"HEPG2","trt_cp","down",-0.391319583931725,2.6502748256661e-05,0.000219183615724629,-1.27115329986477,-1.19777553331481,62,26,NA,-94.2084219648625
"97","BRD-K63423329","54666687","HEPG2","trt_cp","down",-0.391039583715576,2.6502748256661e-05,0.000219183615724629,-1.27024375377167,0.798227498747173,62,26,NA,-93.1103757976838
"98","BRD-K79732306","44496473","HEPG2","trt_cp","up",0.379939817658175,2.69814514271425e-05,0.000219183615724629,1.26798104534261,0.868889780804762,62,26,NA,90.9231466162452
"99","BRD-A92800748",NA,"HEPG2","trt_cp","up",0.379795213351053,2.69814514271425e-05,0.000219183615724629,1.26749845438482,0,62,26,NA,89.4902702276845
"100","DBeQ",NA,"HEPG2","trt_cp","down",-0.389916574786723,2.65462667267047e-05,0.000219183615724629,-1.26659579807432,-0.847125446967892,62,26,NA,-86.1685574726227
"101","BRD-K60738705",NA,"HEPG2","trt_cp","down",-0.38974383537281,2.65462667267047e-05,0.000219183615724629,-1.26603467543944,-0.576157265352668,62,26,NA,-92.7745607815331
"102","carbon-tetrachloride","5943","HEPG2","trt_cp","up",0.379130857335248,2.70249698971863e-05,0.000219183615724629,1.26528128525369,0.688545042805222,62,26,NA,94.3069014417395
"103","BRD-K87125912","54666674","HEPG2","trt_cp","down",-0.388883761087172,2.65897851967485e-05,0.000219183615724629,-1.26324083043089,-0.0254171563013747,62,26,NA,-90.8000472701489
"104","BRD-K36132544",NA,"HEPG2","trt_cp","up",0.378432487924224,2.70684883672301e-05,0.000219183615724629,1.26295060251218,0,62,26,NA,93.512172063342
"105","geldanamycin","3460","HEPG2","trt_cp","up",0.378238140946541,2.70684883672301e-05,0.000219183615724629,1.26230200430671,0,62,26,"HSP90AA1; HSP90AB1; HSP90B1",93.9710864255889
"106","decitabine","451668","HEPG2","trt_cp","up",0.378178915528282,2.70684883672301e-05,0.000219183615724629,1.26210435008816,0,62,26,"DNMT1",90.5636965256441
"107","BRD-K24572125",NA,"HEPG2","trt_cp","down",-0.388528840048328,2.65897851967485e-05,0.000219183615724629,-1.26208791330575,-1.09963791778171,62,26,NA,-91.4884188135193
"108","BRD-K69406317","44617510","HEPG2","trt_cp","down",-0.388338631443508,2.66333036667923e-05,0.000219183615724629,-1.26147004416347,-0.0418370153487535,62,26,NA,-85.6288899393366
"109","itraconazole","3793","HEPG2","trt_cp","down",-0.386666865335287,2.66768221368361e-05,0.000219183615724629,-1.25603951859735,-0.783864815638097,62,26,"ABCB1; CYP3A5; CYP3A7; CYP51A1; KDR",-91.2835815016151
"110","BRD-A92561457",NA,"HEPG2","trt_cp","down",-0.385739467092908,2.67203406068799e-05,0.000219183615724629,-1.25302698003681,-1.25302698003681,62,26,NA,-89.1495312376901
"111","tamoxifen","2733526","HEPG2","trt_cp","down",-0.385389112579523,2.67638590769236e-05,0.000219183615724629,-1.25188889670518,-0.774410465193097,62,26,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4",-93.280745292681
"112","BRD-K63750851",NA,"HEPG2","trt_cp","down",-0.385105526504019,2.67638590769236e-05,0.000219183615724629,-1.25096770239119,-0.768989202251632,62,26,NA,-83.6169542267392
"113","dabrafenib","44462760","HEPG2","trt_cp","down",-0.384071711011667,2.68073775469674e-05,0.000219183615724629,-1.24760948054767,0.936517677991938,62,26,"BRAF; LIMK1; NEK11; RAF1; SIK1; SIK1B",-90.623769006539
"114","BRD-K10211010","54657602","HEPG2","trt_cp","down",-0.383446118464219,2.68508960170112e-05,0.000219183615724629,-1.24557732048282,-0.493100005453616,62,26,NA,-89.7778303001654
"115","5-iodotubercidin","1830","HEPG2","trt_cp","down",-0.382696023026893,2.68508960170112e-05,0.000219183615724629,-1.24314072816922,-1.27979251553469,62,26,"ADK; CSNK1G2; DOT1L; GSG2; HASPIN; LRRK2; MAPK3",-87.4468210824864
"116","BRD-K12244279",NA,"HEPG2","trt_cp","down",-0.382677711224726,2.68508960170112e-05,0.000219183615724629,-1.24308124454329,-0.825184959748134,62,26,NA,-88.9643898211613
"117","ALW-II-49-7","24875320","HEPG2","trt_cp","up",0.372420843743642,2.73295991874928e-05,0.000219183615724629,1.24288781751822,0,62,26,"DDR1; EPHA2; EPHA4; EPHA7; EPHB2; EPHB4; EPHB6",92.8533443630347
"118","BRD-K43177857",NA,"HEPG2","trt_cp","up",0.372356362737693,2.73295991874928e-05,0.000219183615724629,1.24267262371771,0,62,26,NA,93.4511147876783
"119","KIN001-269",NA,"HEPG2","trt_cp","up",0.372056649956822,2.73295991874928e-05,0.000219183615724629,1.24167238602866,0,62,26,NA,84.7553769794375
"120","BRD-K19203541",NA,"HEPG2","trt_cp","up",0.371982599472591,2.73295991874928e-05,0.000219183615724629,1.2414252558095,0.846778439707937,62,26,NA,93.7101158118648
"121","SAR-245408","52914932","HEPG2","trt_cp","down",-0.382128673376923,2.6894414487055e-05,0.000219183615724629,-1.24129776295779,-0.911984804195333,62,26,NA,-92.8405420310407
"122","BRD-K61283921",NA,"HEPG2","trt_cp","up",0.371787780233197,2.73295991874928e-05,0.000219183615724629,1.24077508151521,1.24077508151521,62,26,NA,93.4905065784291
"123","SAR-245409","49867926","HEPG2","trt_cp","down",-0.381765111825879,2.6894414487055e-05,0.000219183615724629,-1.24011677819677,0,62,26,NA,-93.9986606791145
"124","BRD-K04472231",NA,"HEPG2","trt_cp","down",-0.381644222433087,2.6894414487055e-05,0.000219183615724629,-1.23972408394666,-1.08764340809828,62,26,NA,-81.9713621681242
"125","ENMD-2076","16041424","HEPG2","trt_cp","down",-0.38083312119762,2.69379329570988e-05,0.000219183615724629,-1.23708932183833,-0.93611350511313,62,26,"AURKA; CSF1R; EPHA1; FGFR2; FGFR3; FLT3; FLT4; KDR; KIT; PDGFRA; PTK2; SRC",-89.0323406602064
"126","ARG-CSC-91","50910523","HEPG2","trt_cp","up",0.370402216472739,2.74166361275803e-05,0.000219183615724629,1.23615101079737,0.844832612684052,62,26,NA,93.0079571417317
"127","BRD-K82814298",NA,"HEPG2","trt_cp","down",-0.380256203250329,2.69814514271425e-05,0.000219183615724629,-1.23521527519573,-0.633268298315359,62,26,NA,-90.6070274954699
"128","BRD-K84165644",NA,"HEPG2","trt_cp","down",-0.380197048025295,2.69814514271425e-05,0.000219183615724629,-1.23502311675901,0.0279206870152146,62,26,NA,-93.35362010557
"129","RG-4733",NA,"HEPG2","trt_cp","up",0.369662558523007,2.74166361275803e-05,0.000219183615724629,1.23368253495802,-0.979846666874489,62,26,NA,91.1732844875128
"130","KI-20227",NA,"HEPG2","trt_cp","up",0.369461793418378,2.74601545976241e-05,0.000219183615724629,1.23301251740417,0.0561820716016919,62,26,NA,92.4692744032144
"131","HG-9-91-01",NA,"HEPG2","trt_cp","down",-0.379301301588727,2.70249698971863e-05,0.000219183615724629,-1.23211339517737,-0.789879111346788,62,26,NA,-90.2465926101001
"132","CC-401",NA,"HEPG2","trt_cp","up",0.368164320553037,2.75036730676679e-05,0.000219183615724629,1.22868243426038,0.921692937922067,62,26,"MAPK8",87.8624044749074
"133","BRD-K04923131",NA,"HEPG2","trt_cp","up",0.368013340576476,2.75036730676679e-05,0.000219183615724629,1.22817856564854,0.945242140350032,62,26,NA,91.2530528637832
"134","BRD-K08266813",NA,"HEPG2","trt_cp","up",0.367956320741727,2.75036730676679e-05,0.000219183615724629,1.22798827216965,-0.497250461400089,62,26,NA,90.6474040809895
"135","MLN-0128",NA,"HEPG2","trt_cp","down",-0.37797061199782,2.70684883672301e-05,0.000219183615724629,-1.22779081451943,-1.04022994831651,62,26,NA,-88.1322382415505
